"year","stock","fishery","age","preTerm catch","Term catch","preterm shakers","term shakers","preterm legal dropoffs","term legal dropoffs","preterm sublegal dropoffs","term sublegal dropoffs","preterm CNRlegal","term CNRlegal","preterm CNRlegal dropoffs","term CNRlegal dropoffs","preterm CNRsublegal","term CNRsublegal","preterm CNRsublegal dropoffs","term CNRsublegal dropoffs"
1979,12,7,2,0,0,9.84,0,0,0,0.66,0,0,0,0,0,0,0,0,0
1979,12,7,3,6.04,0,4.72,0,0.1,0,0.31,0,0,0,0,0,0,0,0,0
1979,12,7,4,0,0,0.39,0,0,0,0.03,0,0,0,0,0,0,0,0,0
1979,12,7,5,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,12,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,12,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,12,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,12,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,12,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,12,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,12,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,12,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,12,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,12,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,12,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,12,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,1,2,0,0,1853.66,0,0,0,58.15,0,0,0,0,0,0,0,0,0
1979,13,1,3,13090.1,0,2874.28,0,104.72,0,90.17,0,0,0,0,0,0,0,0,0
1979,13,1,4,8725.63,0,15.62,0,69.81,0,0.49,0,0,0,0,0,0,0,0,0
1979,13,1,5,3151.92,0,1.27,0,25.22,0,0.04,0,0,0,0,0,0,0,0,0
1979,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,4,2,290.24,0,632.59,0,4.93,0,42.17,0,0,0,0,0,0,0,0,0
1979,13,4,3,13215.64,0,876.37,0,224.67,0,58.42,0,0,0,0,0,0,0,0,0
1979,13,4,4,1984.48,0,18.83,0,33.74,0,1.26,0,0,0,0,0,0,0,0,0
1979,13,4,5,540.11,0,1.12,0,9.18,0,0.07,0,0,0,0,0,0,0,0,0
1979,13,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,13,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,1,2,0,0,201.68,0,0,0,6.33,0,0,0,0,0,0,0,0,0
1979,14,1,3,1648.94,0,362.07,0,13.19,0,11.36,0,0,0,0,0,0,0,0,0
1979,14,1,4,820.62,0,1.47,0,6.56,0,0.05,0,0,0,0,0,0,0,0,0
1979,14,1,5,270.01,0,0.11,0,2.16,0,0,0,0,0,0,0,0,0,0,0
1979,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,4,2,31.58,0,68.83,0,0.54,0,4.59,0,0,0,0,0,0,0,0,0
1979,14,4,3,1664.75,0,110.39,0,28.3,0,7.36,0,0,0,0,0,0,0,0,0
1979,14,4,4,186.63,0,1.77,0,3.17,0,0.12,0,0,0,0,0,0,0,0,0
1979,14,4,5,46.27,0,0.1,0,0.79,0,0.01,0,0,0,0,0,0,0,0,0
1979,14,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,14,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,1,2,0,0,332.53,0,0,0,10.43,0,0,0,0,0,0,0,0,0
1979,15,1,3,110.08,0,199.62,0,0.88,0,6.26,0,0,0,0,0,0,0,0,0
1979,15,1,4,1450.29,0,5.32,0,11.6,0,0.17,0,0,0,0,0,0,0,0,0
1979,15,1,5,1130.45,0,0.85,0,9.04,0,0.03,0,0,0,0,0,0,0,0,0
1979,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,4,2,11.35,0,113.48,0,0.19,0,7.57,0,0,0,0,0,0,0,0,0
1979,15,4,3,409.88,0,60.86,0,6.97,0,4.06,0,0,0,0,0,0,0,0,0
1979,15,4,4,1100.59,0,6.41,0,18.71,0,0.43,0,0,0,0,0,0,0,0,0
1979,15,4,5,741.04,0,0.75,0,12.6,0,0.05,0,0,0,0,0,0,0,0,0
1979,15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,15,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,1,2,0,0,52.88,0,0,0,1.66,0,0,0,0,0,0,0,0,0
1979,16,1,3,50.35,0,39.36,0,0.4,0,1.23,0,0,0,0,0,0,0,0,0
1979,16,1,4,32.61,0,0.54,0,0.26,0,0.02,0,0,0,0,0,0,0,0,0
1979,16,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,4,2,0,0,18.04,0,0,0,1.2,0,0,0,0,0,0,0,0,0
1979,16,4,3,243.79,0,12,0,4.14,0,0.8,0,0,0,0,0,0,0,0,0
1979,16,4,4,282.59,0,0.66,0,4.8,0,0.04,0,0,0,0,0,0,0,0,0
1979,16,4,5,8.31,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0
1979,16,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,1,2,0,0,1442.44,0,0,0,45.25,0,0,0,0,0,0,0,0,0
1979,17,1,3,424.28,0,1177.54,0,3.39,0,36.94,0,0,0,0,0,0,0,0,0
1979,17,1,4,154.59,0,5.21,0,1.24,0,0.16,0,0,0,0,0,0,0,0,0
1979,17,1,5,53.62,0,0.02,0,0.43,0,0,0,0,0,0,0,0,0,0,0
1979,17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,4,2,0,0,492.26,0,0,0,32.82,0,0,0,0,0,0,0,0,0
1979,17,4,3,3864.71,0,359.03,0,65.7,0,23.94,0,0,0,0,0,0,0,0,0
1979,17,4,4,1036.61,0,6.28,0,17.62,0,0.42,0,0,0,0,0,0,0,0,0
1979,17,4,5,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,17,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,1,2,0,0,747.41,0,0,0,23.45,0,0,0,0,0,0,0,0,0
1979,18,1,3,559.01,0,485.5,0,4.47,0,15.23,0,0,0,0,0,0,0,0,0
1979,18,1,4,398.27,0,3.9,0,3.19,0,0.12,0,0,0,0,0,0,0,0,0
1979,18,1,5,21.2,0,0.03,0,0.17,0,0,0,0,0,0,0,0,0,0,0
1979,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,4,2,28.22,0,255.07,0,0.48,0,17,0,0,0,0,0,0,0,0,0
1979,18,4,3,4256.61,0,148.03,0,72.36,0,9.87,0,0,0,0,0,0,0,0,0
1979,18,4,4,674.29,0,4.71,0,11.46,0,0.31,0,0,0,0,0,0,0,0,0
1979,18,4,5,53.82,0,0.03,0,0.92,0,0,0,0,0,0,0,0,0,0,0
1979,18,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,18,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,19,1,2,0,0,2440.13,0,0,0,76.55,0,0,0,0,0,0,0,0,0
1979,19,1,3,50.84,0,2077.85,0,0.41,0,65.19,0,0,0,0,0,0,0,0,0
1979,19,1,4,303.1,0,41.17,0,2.42,0,1.29,0,0,0,0,0,0,0,0,0
1979,19,1,5,0,0,0.58,0,0,0,0.02,0,0,0,0,0,0,0,0,0
1979,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,19,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,19,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,19,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,19,4,2,0,0,832.74,0,0,0,55.52,0,0,0,0,0,0,0,0,0
1979,19,4,3,660.9,0,633.54,0,11.24,0,42.24,0,0,0,0,0,0,0,0,0
1979,19,4,4,1697.34,0,49.63,0,28.85,0,3.31,0,0,0,0,0,0,0,0,0
1979,19,4,5,116.4,0,0.51,0,1.98,0,0.03,0,0,0,0,0,0,0,0,0
1979,19,7,2,0,0,431.62,0,0,0,28.77,0,0,0,0,0,0,0,0,0
1979,19,7,3,0,0,271.16,0,0,0,18.08,0,0,0,0,0,0,0,0,0
1979,19,7,4,121.24,0,32.83,0,2.06,0,2.19,0,0,0,0,0,0,0,0,0
1979,19,7,5,0,0,0.76,0,0,0,0.05,0,0,0,0,0,0,0,0,0
1979,19,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,19,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,19,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,19,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,19,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,19,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,19,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,19,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,19,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,19,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,19,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,19,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,20,1,2,0,0,1709.8,0,0,0,53.64,0,0,0,0,0,0,0,0,0
1979,20,1,3,0,0,1119.05,0,0,0,35.11,0,0,0,0,0,0,0,0,0
1979,20,1,4,316.83,0,22.5,0,2.53,0,0.71,0,0,0,0,0,0,0,0,0
1979,20,1,5,0,0,0.55,0,0,0,0.02,0,0,0,0,0,0,0,0,0
1979,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,20,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,20,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,20,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,20,4,2,0,0,583.5,0,0,0,38.9,0,0,0,0,0,0,0,0,0
1979,20,4,3,321.85,0,341.2,0,5.47,0,22.75,0,0,0,0,0,0,0,0,0
1979,20,4,4,850.07,0,27.12,0,14.45,0,1.81,0,0,0,0,0,0,0,0,0
1979,20,4,5,43.67,0,0.49,0,0.74,0,0.03,0,0,0,0,0,0,0,0,0
1979,20,7,2,0,0,302.43,0,0,0,20.16,0,0,0,0,0,0,0,0,0
1979,20,7,3,85.23,0,146.04,0,1.45,0,9.74,0,0,0,0,0,0,0,0,0
1979,20,7,4,0,0,17.94,0,0,0,1.2,0,0,0,0,0,0,0,0,0
1979,20,7,5,0,0,0.73,0,0,0,0.05,0,0,0,0,0,0,0,0,0
1979,20,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,20,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,20,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,20,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,20,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,20,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,20,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,20,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,20,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,20,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,20,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,21,1,2,0,0,557.77,0,0,0,17.5,0,0,0,0,0,0,0,0,0
1979,21,1,3,0,0,533.45,0,0,0,16.74,0,0,0,0,0,0,0,0,0
1979,21,1,4,156.83,0,14.06,0,1.25,0,0.44,0,0,0,0,0,0,0,0,0
1979,21,1,5,0,0,0.83,0,0,0,0.03,0,0,0,0,0,0,0,0,0
1979,21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,21,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,21,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,21,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,21,4,2,0,0,190.35,0,0,0,12.69,0,0,0,0,0,0,0,0,0
1979,21,4,3,99.81,0,162.65,0,1.7,0,10.84,0,0,0,0,0,0,0,0,0
1979,21,4,4,564.57,0,16.94,0,9.6,0,1.13,0,0,0,0,0,0,0,0,0
1979,21,4,5,16.68,0,0.73,0,0.28,0,0.05,0,0,0,0,0,0,0,0,0
1979,21,7,2,0,0,98.66,0,0,0,6.58,0,0,0,0,0,0,0,0,0
1979,21,7,3,24.95,0,69.62,0,0.42,0,4.64,0,0,0,0,0,0,0,0,0
1979,21,7,4,0,0,11.21,0,0,0,0.75,0,0,0,0,0,0,0,0,0
1979,21,7,5,0,0,1.1,0,0,0,0.07,0,0,0,0,0,0,0,0,0
1979,21,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,21,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,21,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,21,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,21,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,21,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,21,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,21,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,21,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,21,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,21,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,21,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,22,1,2,0,0,523.51,0,0,0,16.42,0,0,0,0,0,0,0,0,0
1979,22,1,3,0,0,335.97,0,0,0,10.54,0,0,0,0,0,0,0,0,0
1979,22,1,4,25,0,5.26,0,0.2,0,0.17,0,0,0,0,0,0,0,0,0
1979,22,1,5,11.29,0,0.17,0,0.09,0,0.01,0,0,0,0,0,0,0,0,0
1979,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,22,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,22,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,22,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,22,4,2,0,0,178.66,0,0,0,11.91,0,0,0,0,0,0,0,0,0
1979,22,4,3,78.79,0,102.44,0,1.34,0,6.83,0,0,0,0,0,0,0,0,0
1979,22,4,4,185.07,0,6.35,0,3.15,0,0.42,0,0,0,0,0,0,0,0,0
1979,22,4,5,7.53,0,0.15,0,0.13,0,0.01,0,0,0,0,0,0,0,0,0
1979,22,7,2,0,0,92.6,0,0,0,6.17,0,0,0,0,0,0,0,0,0
1979,22,7,3,9.8,0,43.84,0,0.17,0,2.92,0,0,0,0,0,0,0,0,0
1979,22,7,4,0,0,4.2,0,0,0,0.28,0,0,0,0,0,0,0,0,0
1979,22,7,5,0,0,0.22,0,0,0,0.01,0,0,0,0,0,0,0,0,0
1979,22,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,22,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,22,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,22,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,22,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,22,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,22,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,22,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,22,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,22,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,22,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,1,2,0,0,46.21,0,0,0,1.45,0,0,0,0,0,0,0,0,0
1979,23,1,3,0,0,37.65,0,0,0,1.18,0,0,0,0,0,0,0,0,0
1979,23,1,4,33.12,0,0.74,0,0.26,0,0.02,0,0,0,0,0,0,0,0,0
1979,23,1,5,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,4,2,0,0,15.77,0,0,0,1.05,0,0,0,0,0,0,0,0,0
1979,23,4,3,30.37,0,11.48,0,0.52,0,0.77,0,0,0,0,0,0,0,0,0
1979,23,4,4,35.07,0,0.89,0,0.6,0,0.06,0,0,0,0,0,0,0,0,0
1979,23,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
